Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10,Portifolio 11,Portifolio 12
12284.046274268383,9370.03063128244,10985.262428934151,11127.505056923428,9902.171507680352,10298.436821388803,10131.878797380543,13070.050919025143,11158.29852349953,12029.214375028872,11956.760745369513,10461.110711615527
13426.30828039385,10461.120561652298,11629.011508945303,11951.797777617028,10442.781662291089,10443.288693625316,10422.049345361711,13487.49287283092,12070.633200219801,12481.66188374124,12518.63819714221,11534.444673038215
12798.06050001418,10467.572117980266,11955.320834628874,11713.736856203295,11166.10887513953,10808.353193415485,10496.150714742898,11876.69366814241,11816.237506092973,11763.402250476453,12914.391600644842,11607.337244792128
12796.671094976184,9979.482656019927,10736.719617708643,11794.262955673275,9855.409950701962,10329.38053130481,10141.691094311102,11311.254463553236,11258.344611842142,11499.496846952965,11852.353396983674,10519.194521840358
12594.744990695634,9775.624699003269,10066.626226590399,11478.498812078618,9335.076435180341,9945.322480557572,9925.369653669053,11038.99374931916,11168.34743698707,10789.919367101471,11138.184472792465,9804.956404320057
13292.137897821729,10461.706444858028,11049.401374530176,11538.585860601506,10244.543712268123,10695.746732903035,10428.335068050354,11270.240568298614,11872.245559055325,11414.658833941934,12032.855409669188,10759.824220412638
13560.628713306334,10532.32823470742,11369.97208735687,12030.705194902062,10114.940154616317,10750.374606930001,10647.385458518189,11162.831907338226,12399.19866751893,11461.93852265652,12455.272300017232,10864.96160868895
12835.50294367353,10120.511228248026,11167.709598921272,11833.12973411433,9862.99446921106,10736.5492537537,10279.03779630668,11473.104271577455,11908.136226133724,11280.90770401126,12416.29042165137,10190.948020880727
13062.640056901919,10608.229598439695,10853.93699684887,11782.493735320959,9907.195549544307,10587.982318020815,10443.342195893658,11312.1914995738,12057.346256529827,11179.289761141856,12190.88250755761,10422.387281313153
12539.229516944864,10284.090867050274,10219.235312749788,11400.732687636017,9704.668933199862,10483.924377633215,10249.476286095294,10726.307782976242,11435.843390302527,11013.456587196215,11357.554880984635,9897.902163356905
11255.155636415933,9458.449523645935,9042.305225081058,10761.925761893837,7747.5981320454475,9571.994277195761,9496.414762264465,10547.166396432942,9922.95059760557,10087.229073680237,10228.637116032161,8770.627682040991
11327.026833143726,9963.512081845509,9752.702403747597,10673.305587676095,8425.849661673361,9936.569745830911,9484.877085165503,10583.293340027529,9721.707736875833,10053.40443324215,10826.994016344137,9121.340640858229
12081.971813677752,10772.124160266703,10360.562678322298,11535.931413321085,8726.731845688266,10416.938490233486,10220.481734948722,11163.932897026081,10749.700738299782,10885.896039787109,11628.170032438931,9699.933207492086
12796.401872822096,11085.526848352643,11083.314074080921,11838.680220028771,9209.11383903909,10753.997884707876,10231.253055230223,10906.299437733354,11080.086015680901,11190.789631786824,12231.288682358201,10494.35197826859
12393.551307912103,11170.216100114782,10714.71628242179,11491.582060073812,9183.322434854324,10263.04732592516,10431.168259907825,10334.387397999244,11165.91062908443,11184.517761704545,11800.121789970928,10559.977244343358
12692.788504946955,11324.570580816371,10616.276370803234,11796.386907768265,8891.150382926236,10029.464972852022,10600.413708412767,10369.432140515722,11242.776742501113,11560.871631672673,11596.292449189872,10268.683425254036
13875.662517551922,11751.266885568866,11307.357234447825,12366.841926676761,9445.627699453305,10317.53248785806,11182.752205970844,10209.04520075623,12079.462895523322,11779.110007571238,12538.214624725351,10513.87508814294
13184.430637730737,11851.145965965045,10421.673365320064,11928.433882139305,9123.08755657559,9535.231116242105,10882.99645201614,9864.924833804876,11711.77725440055,11619.512411563865,11430.305694478957,10289.293495292155
13181.300691631392,12145.219729074708,10201.144321466456,11972.322864052821,8835.52944480299,9428.173101591667,10958.3102258764,9584.53186184923,11900.308400855918,11696.789383483963,11434.878093674855,10282.181966298307
12681.955385014979,11419.165226572984,9515.63450568732,11429.426468563634,8364.196551573583,8667.642648785079,10365.347359069467,9583.624681198778,11562.796837625528,10899.198896499882,10547.02506859937,9613.935743637292
10624.900800052761,10514.571710510234,8428.24362891383,10506.279685462137,7456.533379532414,7782.406623838149,9116.72761810669,8913.239685844199,9710.269958955258,9832.462458630735,8930.550797524846,8843.695932946192
10731.764979871254,10540.577712921842,8399.265642539247,10531.482224911128,7538.950638942009,8063.516850356894,8887.916943156088,8754.553735299052,10028.32758003438,9960.157287978853,9011.92344723386,8832.783721556405
9875.014193936626,10017.951476545848,7740.295955756783,9400.587979243017,6761.997730218301,7065.472367342048,7996.402442296098,7699.407043713876,9254.457729996431,9026.919695809995,8543.64263629292,7991.942600011635
9843.498417070228,10865.99023260469,8892.467060153007,9960.17971520141,7138.864156310521,7695.313226441921,7949.724276903208,8655.986269626648,9434.73247892674,9376.459778735109,9768.413428860413,8628.166888576363
10293.842187707243,11313.049435294302,9361.427969768909,10501.688443951327,7585.72360367522,8268.562951290047,8940.509244556177,9133.483465012607,9947.574887077533,10247.753724183078,10281.550393258147,9071.456948938025
9989.259563895619,10426.06762888514,8725.409270329998,9864.835778025943,7421.551476822473,7909.972530631617,8614.181510240916,8197.321094405206,9689.238674825267,9729.78332018907,9485.393357324368,8641.23518365328
9602.025106197792,9979.048176383525,8403.871874309569,9444.497056890277,6928.1837072248,7805.361067674339,8332.419958672119,7734.644991552118,9339.746881455849,9114.923647514355,9178.98250272962,8357.043958442275
9336.0220653148,9906.405950008333,8247.085875326773,8867.547183334484,6740.309294724894,7574.5917851108625,8270.324495339453,7150.551520263103,8952.89388210566,8665.854417225639,9080.386059225411,8353.991188884387
9362.765040526116,9949.821004525382,8454.215041571397,8811.838485257214,6744.382614777964,7643.357944299454,8169.368885368033,7146.2778050029065,8750.906024442602,8615.40041857741,9305.538358225513,8251.613390886338
10391.110066606825,11086.390064731435,9291.189776955787,9718.029045436151,7627.456171504305,8375.953547525412,8761.305984526854,8206.792058927438,9977.09702010859,9413.523133324703,10456.100719752849,8819.110156378714
11272.445520597314,11653.73661281674,9838.954748671502,10183.21581184632,8102.0401138943525,8983.261776383582,9365.049608684332,8320.764703857074,10693.264104428123,10180.842993971462,10984.991198685915,9461.196527353912
11180.065707103013,11522.177910784165,10055.78984693109,10159.98988092302,8036.740420454257,8986.641343289657,9572.954519961553,8002.878400328204,10760.033108711134,10448.49445710522,11355.266439261666,9477.232540437843
11291.785535234678,12159.858923990389,10432.470905537359,10528.437052397201,8278.845308314536,8900.667373647164,9894.353348277775,9103.842356845034,11069.58243118949,10548.299241642448,11764.516033087237,9893.391995837848
11807.526374539708,12585.080655192773,10486.28277711472,10637.093990743973,8610.780136252915,9179.289433691807,9937.571065723163,8640.201997738457,11422.183891842567,10564.577088252017,11802.55726681112,10188.22440619922
11591.27259101421,12296.974101011649,10667.720202169503,10595.73828829086,8245.71929649682,9354.5914684838,9712.321957332435,8364.742908175616,11364.175580972877,10446.858875720562,12194.364026893765,9696.790952416219
12237.554899822404,12865.151298405955,11268.592504808315,11267.831694870561,8935.227382161242,9795.841612632868,10475.556324239627,8847.494020510672,12084.890414777137,10809.946201243105,12743.777264265915,10556.187411730569
12299.5423840951,12788.991882502132,11330.824995826439,11229.585208767516,9126.97501552956,9946.721633869216,10608.356630533817,8537.957234830097,12099.07789983207,10706.03960956694,12785.069137519873,10722.894329805074
13138.468958677056,13041.534908430574,11772.912110760964,11859.346620307946,9524.336740827486,10399.969529572,11139.288773972003,9575.994400795233,12957.088495404065,11684.067613600477,13293.747082848959,11498.267263598445
13520.142686926818,13221.377648945643,11963.396182992848,11838.931104904877,9436.360928556629,10742.154653072812,11259.454498391586,9974.095467417674,13463.497369484407,12097.755776570732,13714.159197529269,11688.816764890094
13742.668531792575,13773.188786599427,12282.450143578593,12443.984801751461,9636.643784708029,10972.271220771077,11480.112080177287,10545.815403203149,13658.3922468804,12213.990528850143,13984.535682094947,11919.473984374012
14023.868541414668,13576.20907033364,12515.376456785234,12399.362355730133,9627.875744517813,10811.393388005807,11551.701184859596,10270.680876063907,13691.40392572837,12173.606216697572,14285.141826545232,11786.639551838118
13743.470923173209,13182.262635825498,12016.45259519895,12406.202046329054,9403.558729373188,10631.836020158109,11708.458518142046,10282.927557857958,13420.545970951047,12177.117287945368,13469.266762431756,11659.611802316851
14267.719557807319,13315.542423783305,11757.89636356486,12587.870013954765,9772.496738932257,10749.606835571001,12142.081384762307,10460.022344299074,13711.979014333692,12351.282049492895,13424.778610264158,11789.866136265668
14613.380453850612,13513.844805951403,12060.776786267148,13054.996209771618,10126.22407260434,11014.460890038017,12432.192788209875,10364.820523979588,13989.417736376136,12645.395355420857,13465.243789165765,12356.013128271201
14493.169577701881,13043.671661063556,11663.904932839941,12795.414930031842,9843.856858803456,10608.405699641855,11842.159638609095,10177.836532689293,13829.814320088568,12253.375987022999,12922.587022178092,12033.572185039087
14625.403651498138,13040.22329624902,12138.927344900409,12880.342980867974,9656.932255569209,10533.28277591807,11861.63207017112,10255.350063967833,13950.743727423278,12262.676515506695,13445.53547429285,11991.780533475272
15138.948609412786,13163.39065798319,12144.375604969122,13038.16197941891,10247.80367706453,11026.657009760227,12412.632867501567,9964.192727916487,14347.850818239072,12338.22804600937,13347.188782455703,12246.377043686189
14998.161333842903,13431.645485802395,12395.13161043118,13410.08144827036,10775.089944196752,11369.142797589944,12006.967109138599,9122.150743432492,14661.060185995279,12361.214304772835,13413.812934117266,12624.450132444194
15991.166030934271,14035.73424162801,12821.50626606075,14130.348713885109,11142.352718634362,11915.026394511475,12603.860924420274,9546.171223411979,15444.51239418431,12830.76351289322,13829.103192852188,13275.788412466867
16423.56187776043,14649.630528213514,13534.970684932432,14561.800375780162,11136.697107788375,12344.250556716761,13091.15783109469,9931.426453099943,15975.156402147824,13291.93528276013,14642.211346277305,13372.948489285684
16086.33051928028,14364.12534299322,13567.25942571505,14316.237610346498,10835.573020998407,12137.274352718543,12576.480162188509,9901.245949482083,15666.634034991952,13058.80455083222,14566.356306841775,13191.04115938297
16563.7999873115,14804.673112033632,13719.756353271017,14379.553534350749,11239.73317692628,12671.369881402474,13316.525629419266,9954.853565124504,16118.14491514001,13564.204722503317,14492.508033505694,13499.875399645925
16480.301213336963,14305.30208584737,13213.118787051544,14328.375594453528,11235.538334910043,12621.310847206325,12937.531132723749,8624.896088912576,15853.901492298666,13338.15231697235,14102.87499950329,13250.324340914933
15934.912367406158,13735.426180011382,13249.189084897682,13908.72278355724,10883.447656427414,12136.250208689751,12474.227865524927,8011.3549432106975,15421.343142876267,13296.679522223794,14302.505664547796,12753.95761166075
16709.797521052154,14229.27275819467,13430.343312796007,14120.28867692505,11133.732644803056,12426.462724241512,12751.681837698861,8612.848739338213,15958.70214523152,13739.138169168218,14520.33194717922,13050.052762109159
16930.50427760444,14284.352980654077,13472.091580705039,14114.840761727679,11335.981823598218,12438.437894767683,12814.545545262794,8905.999132441046,16338.415475865206,13700.773418741865,14580.739942061395,12978.301701750697
17514.01017722786,14928.616142517863,13510.365244456503,14856.23922444227,11707.747924181262,13273.80197138447,13485.192376807114,9255.181418451013,17134.445777545487,14311.838384033557,14513.412857239244,13525.803223848468
17386.2115464615,14349.704414055488,13498.195486281023,14676.215405667084,11487.550688101303,12966.104481741113,13665.916190849646,9067.94886764133,17032.41673807141,13790.29230334215,14634.158773533925,13382.197274401791
17451.071205466415,13722.964352051207,13932.697745341318,14632.779211412026,11443.574796622774,13335.983814970505,13688.449406309477,9379.075142784013,17350.46160861295,14040.276394589762,14970.644815102178,13463.920293193389
17275.03070944526,13759.147248722335,13796.379094497746,14653.069143566094,11383.496872365284,13036.820902693902,13728.838892622183,9726.168690971714,16730.96700402718,14238.372942469807,14820.670259137545,13539.635622461507
17923.267050017,14646.885604905267,14442.979670048757,15050.24874857288,11831.64900361619,13717.260047350199,14241.727760915433,10125.111610501426,17195.388773627034,14783.85185589877,15609.412179274059,14122.877102835144
18049.23659983557,14873.721456941392,14465.185661355355,14951.801901366194,11914.965933661997,13698.580430154945,14092.376338768505,10220.197117660184,17342.787032323537,14702.356785018133,15855.248022503263,14050.812372894517
18028.898029399763,15874.315961689254,14900.911865155043,15316.920543440136,13070.841790925053,14430.442503070939,14510.757152985994,10073.6545605054,18013.100671502212,14754.680276823698,15981.986961761015,14843.61005842415
18532.064564408825,15984.067238912032,14881.476742952666,15683.903120137244,13010.409455897016,14363.28931899661,14783.328402339486,10301.59680731151,18564.117232018227,14671.089156033087,16140.12488688749,14969.973283920577
18696.829208900683,16420.724638330044,15252.162538465334,16208.45910097762,13795.302636099701,14713.952181365034,15131.91910118161,10339.941757300418,18744.528953944995,14645.23500290398,16161.40297692317,15442.12282691839
19354.57544948617,16901.06389379869,15829.208971161139,16593.30052894224,14261.35549504188,15415.666595381786,15212.627588087791,10319.779474195886,19489.41251835722,15344.208415317007,16976.615173340313,15907.461158217207
18827.08971597661,16678.298187371085,15619.70280357989,16310.12991539837,13684.25719319901,15079.196179795958,14428.096111440502,9714.568474412712,18919.357326338668,14991.067582219895,16785.977879779108,15541.545570588207
18778.186535609737,16494.040151517278,15592.133898513845,16372.44020784983,13673.887467654778,15284.037696619578,14569.23711649163,9564.963312681837,19124.519504826498,14684.347470100573,16658.5038625306,15676.87219495421
18457.72296761151,16658.254767167768,15419.342537947952,16835.985098500474,13575.357560629904,15407.54698339971,14135.523720819656,9676.256214809937,18569.58735123388,14668.789499850242,16525.181016897564,15112.125799103955
18570.488473459867,16695.085548696556,15501.455041907277,16893.26051449423,13517.529164953618,15280.272560721041,14497.42596509097,10143.692227972222,19049.012726914443,14806.617725662381,16598.42858564609,14873.805072107349
19057.757713673604,17551.143653145,15576.319108936688,17203.62099776062,14053.177365223364,15450.36819884495,14637.727488566632,10517.667467377985,19557.03832065275,15384.170402420275,17001.118564068227,15348.163503309659
19793.428875411737,18265.041619211956,15979.402543521084,17540.916845020492,14477.090636738538,15737.409385620987,15291.891451805317,10722.699288927564,20192.411502312618,15864.798101925497,17244.179730072927,15900.630732660748
20339.568241087116,18686.097285873908,16263.249734625993,17783.431677039873,14915.211214044408,15951.102730931407,15724.875737852693,11172.476007716316,20750.076983103063,16151.974326013671,17221.49566071092,16314.323625904146
20467.04719332913,18709.969722148584,17228.87948668738,17891.142436227325,14594.027722155977,16322.132957550002,15985.304001466262,11345.732884086008,21071.181047162987,16659.02870306681,18342.861804774766,16239.195494961776
20917.398238646812,19398.83281098112,17287.48602482915,18566.889021903826,15255.0483078633,16777.068698843093,16579.702822720552,11100.732823167837,21343.775517749615,16903.421208246862,18454.538728590665,16398.21472024846
20714.009103341323,19550.8856333785,16515.532401220324,18539.10299886281,15331.622218879282,16546.138820011736,16513.72150841123,10965.447196805262,21508.909219852052,16409.14941330854,17664.74153549162,16279.087796252092
20782.0404587868,20041.57624826604,16988.761811006614,18929.19140480323,15603.180426527628,16885.2846685859,16713.184735941355,10994.630839445861,21736.42780287705,16486.69227272454,18106.052813374503,16677.805469451265
21555.632252478685,21088.876323772853,17616.329050706005,19520.437703185165,16133.317850720638,17505.043911805176,17476.346345551636,11436.42029016672,22503.160522179143,17595.880407195098,18931.62895916799,17796.86419601037
22656.391127866787,21270.220209974574,18151.343302773144,19957.592087744368,16690.714124477323,18053.480281573426,18287.264936222884,11853.05979982744,23268.556860409077,18468.725225527465,19510.38229524969,18717.735173941383
22191.852385958235,21282.860157663035,17532.70114507198,19303.814182333757,16581.235523611427,17738.845998804503,18231.87395090275,11563.318841857303,22675.58229990053,18072.570625398926,18832.52304732957,18859.338414654037
22278.898909652205,20915.951448177035,16581.152519929594,18228.541799649196,16838.61830254657,17531.42183648755,17854.40137784816,10862.032310609831,21468.168480420245,17381.97551653585,17714.39065879824,19405.89738283496
22104.591942693638,21029.494583686734,16673.137359882217,18542.5767646971,17310.389910192876,17925.021857613534,18245.92051873962,11173.103647629181,21048.45366434893,17422.73904989937,17754.205005052587,19741.425347936885
22969.44642268345,21346.328785964037,16937.389019425027,19168.120103852496,18169.8971724321,18578.191627887794,18813.764730521503,11435.3426291934,21897.144483153184,17996.096165651423,18164.96738348631,20632.651224877958
22887.239979378806,22115.30971091638,16397.86077689294,19789.537119012846,18356.819304215787,18875.066679721513,19087.812338340085,11042.545379881109,21800.33481387171,18382.085323161602,17340.943137494618,20572.09660327804
22042.717250816837,21538.194482119063,14640.424124754425,19142.196365934982,17874.9995126307,18338.427821166017,18859.870608663696,10420.316937429787,21070.19849350874,18053.514824949183,15418.312478889353,20099.88898202926
21585.909805787916,22044.837128294406,14633.414060398003,19248.682150345696,17667.607887819082,18698.392851611974,19495.659145332662,10425.905117044334,20337.117284039035,17484.642077993867,14666.127747134271,20451.25551431621
20661.49313535829,21010.354328081034,13865.204642402969,18223.780941294626,16097.935016223078,17711.85672769938,18210.06673835098,9768.796391559634,19839.197392187987,16524.004641528772,14011.592907153745,18293.8037131972
20137.617187385913,20568.776474685128,13065.06628395164,18129.972567613593,15749.774628072551,17759.001084973213,17647.299469281286,8729.244511209521,18960.990845938642,15745.369983066817,13053.169862623003,18085.11330730018
20023.26341021067,20169.722069007876,12511.040177144478,17963.534832725847,15821.815289977558,17372.834573888456,17504.417734209634,8225.944488930945,18891.608033423538,15365.700649162167,12937.548617129407,18117.925402887005
22012.732057113248,21531.871861862855,14101.210625763071,18657.526131896728,17393.758318562184,18229.66875718262,19295.908229170305,8909.534789013467,20381.183453757658,16584.062354459304,14178.669385989857,19594.309241711762
22232.746620026825,21837.427740418694,14119.23981323933,18840.65294116653,18051.303541220303,18683.28366437886,19787.267518472217,7792.030655596825,20926.90313605778,16838.366166695327,13628.437195118513,20317.492064899405
20269.338334545308,20328.303751767307,12640.770524146381,17335.375668721244,16670.029568903006,17372.96221006741,18482.83975725146,6315.037867892258,18252.746973391382,15573.252019961297,12094.487399347798,18816.665209811756
19753.182833081402,20509.256617097948,12455.439577716641,16811.796714695538,16291.461204624271,17275.127502335043,18362.471996040455,6267.951325498237,18862.69307111742,15222.292116321396,12457.393327170486,18260.077347029164
20373.094601379817,20606.777222345114,12774.807684750673,16683.11960779565,16774.472102600637,17322.467518054065,19065.60522789974,5849.067221480035,19714.605063774827,15673.748780077234,12718.607107163805,18366.060010671248
18849.587381613605,18475.423521825574,11908.181423756378,15955.770879185733,14976.45816322815,15892.252763121278,17536.14482627906,3256.318403868132,18347.18395126423,14191.71733374541,12412.916090273598,16009.793961526317
16072.227695750806,15883.395891181852,9230.459499451417,13442.776523129887,11896.563881055388,12996.217801055927,14687.018486079127,2588.1406805990237,13946.49235864094,10939.036909759938,9333.849103245944,12428.886956436887
15606.40522198429,14075.030182913642,8087.164491778635,12942.956922069025,11465.131327054327,12427.66449473859,13796.433260924121,2466.825155524451,12734.337106238192,10144.217690691525,8078.190673138797,11992.297325777865
15567.127800436301,15136.901996835033,7852.278127838745,13550.282543200192,11632.670211547835,13023.309729617897,14281.66079373641,2489.5582056583667,13198.690861421537,10362.823002603409,7736.948645226186,11506.763785886047
13549.03696801654,13731.664998499982,6870.231788096253,11831.780805472412,10986.170952410923,12379.739868533423,12927.700412630082,2223.9845038709814,10867.09329203157,9615.777616906305,6117.164920574696,10486.385919682163
11755.914439754144,12873.43292962571,5842.422937402448,10365.663781597874,9678.916666370063,10941.60945345932,11800.550047837089,1875.9739075454236,8944.822739843694,8233.316248473668,4992.232672815733,9093.909181151163
12930.353500332098,14545.944071114629,6330.7675007995795,11421.703883268208,10462.30304086969,11910.708491481271,12678.921400666291,2122.4544556390133,9576.630491797729,9157.863225434638,5432.700048743028,10011.172035144127
14334.414066040343,15898.02734489244,7001.393920136157,12292.813488015096,12029.217327700597,12443.516835905039,13965.678826348503,2463.414779125648,11106.519699119744,10798.909445320805,6276.286226838355,11684.554345283146
14616.759872713052,16375.784008323302,7345.6697101560985,13191.480519288241,12720.860210522076,13377.930594493915,14453.046452581028,2488.866459710661,12086.455032204429,11081.692327789087,6915.85071910461,11952.281881128349
14465.29353747133,16177.20272673832,7007.431557838166,13236.49725607742,12876.309335080814,13367.366155188056,14233.155027179462,2445.8089686549974,11811.090628596721,10759.462933438532,6713.615254404048,11908.459640582794
16134.496925135616,17414.241881345002,7570.64282779243,14190.377144822287,13381.493952211036,14366.45069569765,15159.027841986037,2612.8104025791763,13386.041405111737,11923.496959308695,7403.339858744132,13124.692887944473
17019.54446050447,17681.312880875055,8004.501601270559,14670.2359492601,13794.184959222823,14828.296132883255,15386.633712221132,2932.8871700158224,14438.894871131599,12677.10038171241,8047.5950511943975,13763.912531231652
17164.27385175443,17768.579521865046,8299.73210397723,15270.099616101077,14427.542184171869,15365.451481123264,15687.346969574068,2998.2205873080534,14798.629096847339,12976.0311754568,8186.8986844141145,14485.180921939498
16970.14578700223,17210.2408920622,8319.422772269187,15003.388193010125,14113.7683641206,15135.671280411269,15801.847646500877,2895.091425856368,14550.523688139287,13005.598557238061,8016.989063595271,14389.614721933034
17892.333671111533,18665.0145998858,8703.209695397789,15473.741132028284,14939.49231767205,16079.494512120562,16962.409745458433,3084.1291802533487,15422.611457559618,14172.67669610715,8391.167563884455,15340.341582244871
18319.695138708208,19365.29200561016,8677.690049519842,15928.026898270366,15292.199022430896,16454.742086400893,16927.5201829844,3155.903549978013,15878.13622772754,14447.378665350025,8367.506318395626,15715.170720204154
17992.377567081487,18537.250402552116,8263.215095681953,15694.036197747168,14802.35350266917,15929.21782309501,16577.833481316597,3053.429632113131,15125.09112389967,14125.710295024437,8091.987811600879,15238.212237562788
18210.062473821064,19397.375844171893,8613.505018812344,16197.675436560201,15172.981859148776,16336.450609971856,16908.356919825914,3236.981071672506,15675.591790042497,14453.949344440598,8253.313303970814,16053.064744208257
19552.808042391174,20530.557569064007,9292.90229969803,17039.604486993132,16135.928043230626,17193.37830335389,17946.803996766103,3516.9710471211365,16925.93126444358,15397.892616014213,8928.617453956944,16983.225588632435
20334.273946148372,21396.33819503877,9861.013300793198,17585.949030782158,17214.53448596112,17677.213325808298,18510.042133824136,3688.3215730587044,18192.361137689168,16044.19704185008,9351.782435866728,18214.07752477414
18693.248457755904,20238.281421793152,9120.456447150369,16293.973307555005,15804.930399867339,16472.487916522656,17125.54513438116,3452.762935387952,16475.234807559496,14615.802969589942,8471.16370806636,16440.017658274006
17778.444937413453,19738.74925252139,8744.023911689188,15568.226605206575,14889.22039273521,15814.973195252844,16166.098568472456,3284.913274869413,15353.359667212633,13646.658179661084,8176.206650251497,15763.320311102249
19205.945285472342,21485.858444853002,9469.023303644122,16672.09483480502,16179.387192351596,16847.296187176256,17324.960508454984,3635.5337257527426,16431.584381592103,14988.766557661227,8828.528130161754,17421.527368817326
18576.242708341502,20877.196383090788,9036.297517822653,16126.202575778214,15630.325125890198,16480.931184425313,16697.875488266436,3476.191609730693,15099.610543145114,14134.960374711325,8325.355477544193,16348.416029493137
20222.517353270934,22657.746645267314,10163.461305354442,17293.574651647796,17529.34248218251,17907.138340702742,18389.65646723611,3904.4747749224493,16280.345699088797,15532.223293351375,9086.448138611746,18482.773748069598
21000.01954782283,23667.932593136225,10611.934902144787,17686.207833256663,18102.471251116902,18309.58716856348,19018.15763237841,4067.3486192860937,16698.18809178649,16066.39274160621,9330.712604059616,18707.478669028213
20903.402460676334,24425.67553864759,10795.227592947233,17469.013867142534,18607.06861251145,18388.25624969762,19516.13885456858,4111.373199571681,17099.32402332043,15933.843810326869,9488.475403435496,19416.487140685014
22540.055249489556,26033.155390572596,11616.071619984155,18906.183740905926,19698.989732715265,19764.690321489128,21155.482968181565,4580.835058071416,18590.39752787588,17106.793750459194,10247.089758708886,20852.395611544882
23265.283379293804,26173.924380390934,12049.556187095974,19092.693915381955,20147.442952533223,20292.044189970587,21621.384218731175,4516.089904563115,18930.539582446643,17522.62054397526,10597.847714490657,21315.546687024173
24300.39141920569,26805.68974469508,12403.9676877442,19486.885632785485,20682.07952407842,20907.716185091907,22315.739556643755,4561.569667976483,19668.211020094215,18218.00945567916,11011.194479740063,21791.052709531377
24907.31795220456,27656.535461719704,12665.482882080918,19590.70252673577,21201.353929713026,21127.61959216004,22713.21088246858,4687.426647019932,20313.242526083563,18653.29841701742,11149.067714246648,22387.24570705278
25879.690175328145,28301.162856284398,13146.66700386278,19908.972039049528,21902.42315796666,22166.952326244907,23607.330632387384,4782.61123288953,20909.689962293818,19269.93037785825,11384.644713167416,23190.628346968104
25810.02324436845,27970.69307932719,12674.00293636939,19437.42478180941,21772.16702588201,21711.79133304362,23369.28530934836,4600.520687281569,20460.561925476974,19207.675797916832,11086.953814082004,22331.714031190655
25271.791097400837,27464.067679836673,12542.632722350598,19009.36183593658,21462.422444375083,21440.56721176337,23203.44078009345,4477.818342737029,20385.318525856856,18665.67581902705,10989.424878916721,22596.38673165239
24249.173421512343,26768.960498972592,11863.138333382214,18172.192557602335,20214.854042639785,20790.72741224742,22087.800967089453,4214.604898861664,19266.578441262165,17878.998290199823,10758.823476450418,21476.14349765316
23136.14927369395,26419.27483663623,10961.04748217961,17161.32050414181,19057.224374912726,19426.74217061581,21164.20128332247,3908.8372934901113,17856.002822470087,17066.86581176606,9986.728715619687,20101.048330065118
21156.706241086747,24806.03547411554,10067.669688290667,15603.35004531296,17510.51750964463,18311.158216868058,19960.807935775338,3486.93622661411,15727.32893263774,15485.101340134908,8857.135467486241,18421.433239390615
23905.64966260685,27013.96000858525,11544.214216709508,17750.6922065003,20255.19701453001,20541.021384380885,22325.581083434186,4039.8501305617474,18347.889631152655,17468.748312341726,10126.248743439173,20728.80079387494
23926.277654899586,27384.189875083077,11605.281003195947,17957.24806648465,20413.962136792667,20975.320595575507,22854.613352791937,4011.6452211125425,18400.7146406059,17558.44401927051,10204.72599559792,20861.8386514472
