Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10,Portifolio 11,Portifolio 12
14270.118497705693,10705.388153447631,13733.366277506258,12348.230324924854,10595.499851352359,10564.8542828667,17344.801815303756,9766.971724345885,11149.399143377164,11929.450641780564,14180.733325606478,10438.45237042332
14703.334317114957,10526.545640975975,14345.250082862216,12809.350428540483,10756.166390268898,10683.595516404468,17982.785847458792,10274.876740356443,11212.316956346018,12589.603640074773,14292.437503186267,10499.66623027231
14057.216626751959,10416.125170625955,14207.238221955356,12506.878958140576,9785.57431198885,10365.315148618452,17977.156249621577,9715.854095747021,11316.743463960673,11993.959599305457,14065.618581240404,9921.00343897648
14002.862882086587,10497.82271765286,14391.03761422924,12603.260621450889,9876.583167318086,10356.987121327671,17939.045007063054,9806.703663531607,11299.935847513681,12365.823966299538,14526.50564600437,9880.78951320121
14581.592960679774,10173.829205011252,14753.419781063098,12839.729883278203,10069.195863909947,10600.027402641539,18795.534294335517,10043.004318266401,11774.984029983649,12589.029356863724,14883.794342556712,10060.644025412108
15323.833658753818,9139.93543692828,13436.3229131153,12791.690410255824,10146.198052802802,11148.252577730136,18697.48408848365,10192.975616710248,12481.158104913033,12328.819616562776,14644.784984343656,10396.908517237907
16166.236131040077,9561.42181188155,14192.052880259995,13236.799305462244,10579.681634202914,11781.097416352251,20143.314356391027,10599.831614409255,13083.62150243699,13285.344814311662,15268.04905043201,10935.891475328872
16845.798549109917,9883.461100700462,14596.78081844235,13581.155471722142,11129.390244839578,12068.511205464363,20132.26423850141,10990.790788465074,13385.922274286999,14019.752637608248,15578.64447954051,11232.263706838254
16361.146660214981,9967.336799735625,14662.020730195487,13524.165358671904,10538.344342404054,11631.966360821007,20186.17380643731,10948.689887924422,13371.991053373335,13331.492464372546,15107.244205628494,11056.111703873865
16691.835523452653,10111.104998203564,15200.737451891397,14228.109533412744,10744.981670357023,11704.910589245244,21414.023111519527,11145.937333369955,14113.840398307402,13581.007299016506,15496.738725703077,11252.823818648336
16560.32201732018,8641.663174759025,14671.62961483198,14177.663075876577,10408.62692802575,11557.712066233647,21368.485222066,11151.04192437383,13919.254928891616,13623.363970605747,14946.076669181859,11111.862580451927
15768.040762776427,7954.5949798414495,14562.729302954172,13790.872279626332,10365.839927357274,11519.813956963317,20703.62350975049,10604.27849224409,13376.871833779282,13179.478250781682,14784.995814500598,10955.498701267914
16278.845609442222,8624.467490872401,14831.406777670778,14005.428218170417,10561.933661172756,11787.936092374908,21263.484250755206,10870.017939468617,13861.90365850409,14069.333371076264,15379.63024160526,11163.83277378999
16609.103108237436,8963.882930706763,15295.148368425716,13983.49920241042,10579.779169614472,11840.432404259345,21492.477391501223,10743.448828337918,14605.44287969111,13298.405019148639,15620.247942724192,11006.345509146
17535.25625306215,9371.050777075625,16082.865101961917,14625.016719529256,11306.382782530793,12529.429025550484,22623.437263395765,11179.072780125123,15523.773195818449,13679.925867060474,16018.607535843059,11529.183150632352
17220.261071523873,9264.53793461321,16200.23043547071,14414.625027824975,11199.656757707382,12459.436937127175,22906.927769622307,10773.740495163942,15393.625859042644,13938.851871019737,16247.925151324427,11349.430358730217
17783.927109948112,9684.820840300317,16522.86546843918,14583.966058691027,11215.084590986897,12594.376922140766,23437.977659872107,10973.888882766109,15467.377923118498,14423.436846668503,16789.18773521372,11472.642449109617
17714.23955695427,10065.108615895164,16498.455705983477,14142.604339164038,11226.499302305909,12467.038385411708,22148.948115386105,11113.080787583112,15478.269069878512,14485.545593384715,16492.45370191508,11408.94440480692
18645.1400830364,10424.157727053464,17013.70214462028,14576.39740278404,11561.17930994637,12868.761043160906,22825.958980815216,11243.79485531274,15351.314973368606,14503.800189284251,17583.70298139508,11708.324146556715
18622.470615549988,10554.439488138712,17138.844333332534,14525.890214021534,11804.927327913063,12921.339540394214,23089.376387872784,11041.66686780864,15617.960332173627,14848.274944662651,17831.366029766188,11724.130170566865
18984.243449955633,10317.621801693906,18248.51699809217,14466.817400819342,12186.917581303544,13323.553893247865,24618.115550444792,11332.565382181618,17307.465896759713,15012.833304685668,18794.058919310643,11783.0612284741
19242.427546627623,10504.475380897497,17966.825101762817,14474.495233445052,12413.874571354121,13966.2733903988,24698.519455272613,11526.932002649288,16812.50796598016,15140.542920257845,18849.873107001215,11990.701447271971
19514.68128691776,10569.714224810981,18138.434922843462,14940.374503130919,12360.763552336013,13964.231917860898,25459.228203533843,11758.05880113459,17061.11672455388,15129.7682207451,19072.450003098904,11801.034443322056
19589.58184840325,10531.453433567973,18952.697900262032,15249.344348872612,12259.68719355989,13978.762729449598,26312.717989512916,12504.2479153079,17921.68924896896,16056.495456805647,20390.692928001357,11819.736511028379
18751.328093787524,9831.233262443484,18840.416104935535,14812.41273624913,12009.419805335992,13755.349639974493,25583.36764532091,12047.829792614719,17672.03112354994,14885.852589271266,19251.04589591346,11486.344295464702
19044.716319367722,9641.314266162806,19053.48582093308,14690.695233884442,12106.001380315816,13674.576716693246,26162.10841626202,12180.790564860792,17729.968419163495,14909.811762740608,19436.75501501611,11315.577867188913
18440.61092519529,9888.336278974304,19378.361543489205,15033.593072794602,11652.108029600133,13669.888501260268,26511.166327741943,11726.092992504255,18199.93759074374,14953.89718492938,19384.630301265493,11330.274147066933
18792.705501815082,10308.88881550127,18814.289691466143,15437.265486832226,11984.871078845586,13782.285323673028,25802.850432572417,12033.887279289984,17958.886345814382,15357.049144263256,19686.19450742472,11964.557916161824
19198.99377799563,10676.196833494794,18978.774707791777,15764.219930292622,12233.591303529549,14175.02785109447,26122.392476207744,12394.182352936723,18189.436122688003,16134.5298071725,19342.021424208368,12152.412766659512
20042.685598828513,10925.104733823342,19388.806413115835,16068.091411043128,12491.251157352428,14459.816776578842,26563.47738552466,12625.31978245146,18796.15041675604,16540.266447919294,19672.73849373179,12526.3461808028
20194.440932749076,11441.41831792567,20075.668811122217,16525.067332729417,12483.594385321552,14799.881905753928,27330.2389866509,13267.679537007793,19201.991254410925,17224.50152256887,20074.105577515136,12828.200088624635
20056.03923678194,11616.371839262954,19943.232943333787,16473.413117801643,12622.94398677969,15211.035896679874,27181.828163775746,13418.655242845933,18986.245914847368,17356.12644386991,20134.509641548906,13122.727072570966
20117.433779855222,11303.28957597584,20584.95514964171,16943.57034442822,13001.021923641227,15396.55959496812,28563.75127402313,13186.471311149204,18953.07567378258,17847.161437393406,20438.790191706365,13073.111374686965
20084.337565419235,11100.907635378202,20296.918296753905,16397.770444017235,12960.712023683715,15591.438589374513,27792.328088205177,13106.025698098163,19234.99589521413,17533.519783668187,20504.468480482017,12992.45143913225
20192.914390787715,11172.323794175338,21065.56418738658,16484.746251349632,13075.929240828342,15918.723608599099,28405.681669424437,13259.053765056993,19933.889813387777,17575.103748418187,20466.044334163482,13115.912293809472
20451.375190298786,11573.064591314695,22368.142645869353,17128.603047321794,13752.388671396786,16606.582123720662,29416.140120980497,13606.102208032564,20811.967133235074,18136.840080567694,21031.12465475262,13725.129539007405
21412.81248658402,12071.690081092152,23089.276181631973,17679.540476854025,14382.075229502974,17379.480331471714,30899.725485288065,13986.413751893651,21559.41655527443,18884.20110644878,21854.778100534317,14202.358727554129
20885.817444286808,11691.03097837826,23280.59194439457,17618.41996979421,14213.683934435914,17019.024133425082,30280.081756417116,13899.36213981843,21575.608869725595,18256.743211786077,21087.516760297756,13796.625008262614
20352.557922709435,10771.147765861002,23972.964027723796,17698.972162353635,13782.290259155607,16576.03259028067,29887.836329748887,13558.027629831855,21744.922345091945,17610.548150076505,20489.988368442348,13578.188296473461
20673.682129161964,11051.06799237812,24386.315619480836,17846.25745735668,14070.154803332489,16668.70593766834,30027.972431839604,13707.834903758117,22248.993791427652,18034.686067887193,21588.605006698563,13815.625438910149
20849.125872235552,11378.648362149688,25627.161591645512,18827.25314103767,14050.606058544103,17237.418128580186,31943.909441401338,14212.951789189758,23014.917382717143,18821.233318557588,22367.889805504212,14146.228416818369
20865.94009778172,10913.434180348087,25541.88005945622,18991.422521704782,14238.816864130224,17974.9394583741,33357.58041833629,14201.8134960981,22844.44798361363,19547.78826369572,23316.19860701102,14114.099041566997
20202.377217278245,10206.691289166189,25094.3594682158,18326.145629065402,13740.388263161029,17522.158179960246,32210.776733897535,13327.555252985327,22070.30688910483,18875.619996714948,23524.145915282636,13880.455344892744
19987.722241082218,10235.02209964747,27239.43913879428,18429.18854757895,13418.646998015762,17295.393119482458,33033.19218962364,13562.553708835969,22446.627925863904,18977.14859416536,23080.456016093533,13558.481533064902
19201.165245156204,9652.671792581059,24669.464181737298,17417.89098632745,12747.655686828311,16408.69613503607,31606.154648928852,12672.32479731402,20932.77480365381,17687.744417873113,22635.332970499785,12517.468284442877
18976.158936650834,8587.672204239567,25116.015422954148,17397.936593815295,12215.155576661942,15753.133459925828,32769.95897499504,12469.057143010374,21405.21938829098,16533.822650767746,21890.012405189456,12078.019518776158
18649.219773271565,8092.928707551222,23848.32894375935,17573.704243825938,12553.868649347889,16158.423206786954,33573.36637038837,11938.642496384751,21065.40094461818,16324.001015317948,21606.82012129984,11806.839015420936
19278.19785562371,8744.748623821723,27541.15488307206,18380.261872887015,13281.85539998579,16900.28386055767,35866.111454886355,12769.834316597162,22939.55946709444,17806.583020569942,22903.182108893092,12044.35158771035
19836.937534185803,7489.136797367081,28952.861912130484,18785.583633295028,13647.220023879505,17232.679790171434,36425.06020879262,12955.483452040882,23041.795039917226,18583.37728190688,22709.15154031428,12182.051414609155
18021.218112050825,6077.27385753114,28274.46450006736,17894.127934475386,12586.029376854513,15868.519720366054,34919.832064099726,11888.134271103869,22419.49242962172,16638.364868842567,21080.867334669703,10821.970954859804
18226.990448072003,5983.446539833878,27116.458591355786,17702.612548716792,12466.822775672392,15452.293846284101,32824.36257843808,11751.125325515286,20444.170384070698,17365.557409037952,21593.224920106437,11009.390280735795
18446.19813264591,5401.7511682912955,27071.95035791582,18077.05795278078,12687.580251867155,15705.462811385412,33420.113781966305,12036.480596254534,20334.505633096367,18172.671823984834,21505.250496643355,11503.787630338507
17022.728686000035,2684.758817287455,23873.876698589567,16769.115121970473,11615.072550046561,14239.24964901368,30147.673441224313,11206.195766407092,17613.00079085146,17125.11360968153,19945.47551399183,10782.291722644444
13383.679852123432,2158.9510069465678,18465.478068085013,14065.01268658955,9750.613680314807,11381.235216829315,24987.438572691848,9108.891314570648,13803.65070505404,13826.544795112593,16127.367962828685,9062.950485929441
12376.019951073098,2052.085066555147,16881.176522200036,13490.654570787543,9219.493639703096,11426.3435413821,22945.49735148081,8985.974963820398,13514.62287894819,12102.05021671666,14835.578704435415,8357.191817295643
12877.385991700923,2134.287014714661,16005.475196704077,13359.110868665473,9679.695747165186,11088.827683086194,23819.709703620916,8913.58348000095,12939.161762711958,12401.48827342919,15220.106761424857,8298.19045495562
12246.566797548097,1874.797342821095,14637.494875565913,12889.385922830605,8768.366039612541,9962.555675380234,22087.742242705935,7975.247074975623,12058.72770057539,11344.737981355518,12696.489734992796,7746.413303415713
10875.016395726758,1573.3329415724781,13323.365906005945,11453.751611285408,7678.107902154131,8664.918257027819,17898.691158788566,6954.945289908891,10889.84256846586,9707.38332234827,11375.734162327939,6823.80053247194
11507.76674986305,1767.5614693620014,14180.81492229032,12804.193800199646,8197.546603704437,9523.41307002153,19196.61021473553,7534.641197908772,11700.075872614047,10664.411468473223,12496.69890885396,7568.231821256096
13052.55606585774,2009.750926673014,15815.408040423876,13564.035194164127,9506.201121615652,10477.765336269435,21729.17241389767,8558.376294375303,12830.475786526025,12384.347099772658,14186.552297350006,8601.537209371156
13482.734997470894,2049.5329382670943,17433.9575984184,13631.19108143915,9443.46590889995,10940.4299792872,23573.430215604614,8950.068641464853,13654.276951833024,13145.049512992262,15301.440391959572,8771.678223020172
13226.694469561115,1975.8558319255378,16704.568492290837,13943.951371176563,9518.96905602877,10942.504883153459,22635.052809206853,8986.317794075336,13455.615511746735,12952.064947948726,14476.485714519862,8777.462259421023
14821.817651597228,1977.6291486364155,18034.580891161622,15296.27461862245,10366.276697066556,11632.549631827049,24601.91763152551,9899.935829010801,14202.744000855939,14125.036371700007,15211.29720964775,9857.46012112304
15072.486015557133,2285.922711148775,18656.47556770387,15515.409702362242,10509.643013470142,12250.07048138185,25531.257030240515,10239.28266360193,14716.375047274965,14798.130712508355,16365.80099964534,10135.710914495241
15494.11503474571,2376.8268744799334,19029.22751718808,15963.298070513949,10532.275831201592,12798.204152619133,26815.02005831074,10922.81414628215,15172.200788459582,15439.96597746962,16775.16320503096,10392.793292622371
15834.820905741235,2207.525819263098,18946.80007522723,16157.09972942656,10822.021726888968,12590.636095795135,26719.758780126383,10917.340270115477,15408.838550922505,15285.312287778002,16569.9558919896,10316.0703259278
17006.533198113168,2268.0787331657916,19825.78484998755,16835.487592520596,11703.880520428853,13472.18508797664,28273.083246431197,11497.954065285492,15741.352798484191,15931.666937199085,17900.952329865722,11020.324615773035
17259.265313585984,2345.243885720264,20182.827276451524,16892.938313294966,11836.502681467879,13746.452343448094,29023.566969134117,12047.540178839809,16052.498470585502,16312.465076607526,17499.23769122775,11256.41885282808
16727.00707761608,2208.7797244742633,19674.336631479102,16075.835393493991,11647.397908930803,13184.49906890268,27828.475223456386,11524.477011733097,15788.743938462881,15573.18811305059,17041.400098065107,10985.85215252879
17216.628029399937,2314.7130398661557,20586.936318083226,16447.79419719624,11867.031991956123,13710.184707921037,29188.485214042852,11640.696979264696,15760.73055359849,16718.29616188523,18113.57814747255,11545.223316752248
18074.891528152908,2524.9044006751205,21818.366797400595,17485.11900534612,12622.902243561333,14764.826612198129,30790.05150649927,12528.473026076339,16393.362663896525,17635.862074965717,19233.276370523563,12218.150200814576
18097.90307608242,2584.634861319303,22509.284605880377,18146.75014667302,12939.301547504874,15378.092436599783,31537.907988354928,13138.632046696146,17655.04389016394,17926.996861533964,19823.777567447374,12616.184802295527
17090.89489804219,2391.348749308714,20047.916893092282,16506.46608773552,11847.388012881367,13873.464876692182,28585.65052315783,12144.261080181866,15522.632607532129,16388.72416629499,18488.91261580486,11602.401526398136
15874.671315578515,2248.738340609646,19486.59299599945,15662.276719091316,11493.131202873448,13226.794310488422,26979.502605513753,11848.819661156269,14791.858434768219,15046.063681198737,17801.4837624063,11254.916084237813
16929.366866949644,2383.503648792494,21453.473499388678,16984.274751437137,12564.439897358272,14299.575448308167,29240.097034121813,13243.41997761513,16033.976599417016,16354.138108160454,18898.259152249262,12291.064674330211
16320.952116904462,2224.9925975119527,20440.697579743424,16287.179497826848,11867.767665716385,13723.15755236151,27654.639862019812,12880.116895078789,15407.487976229404,15532.980207150793,18034.005824186843,11718.034447400849
18118.789737823943,2445.412877421124,22950.66805019298,17614.786531040427,13195.536480017203,14938.272474582143,30493.925834799487,14445.209320321024,16880.21654364963,16489.25890147643,19325.736131884285,12606.301450491916
18708.36524464523,2558.1681893011,23749.68391046185,17952.361025809532,13397.499980485854,15106.980502909344,31457.058322890607,14525.548704854882,17471.891131230517,17511.01466063921,19631.76243860569,12971.93697984578
18957.051476445744,2550.848261746078,24748.481375942003,17679.86315173106,13389.453309032457,15358.309303945645,32012.916533177016,14558.647719889954,17934.658405837345,17355.412630419287,19775.870164007458,13054.765376253863
19444.931093693405,2871.014130776495,26848.57167115365,18820.728611567934,14569.813093306651,16241.322982183907,34632.64213894828,15492.897270981062,19264.618032926883,18614.376075719556,21698.364343468824,13604.994514899181
20244.827219493236,2841.3558962419042,27576.571596844664,18924.488501909014,14735.518934906524,16715.298810137472,35681.986338769144,15395.987055537942,19730.24885444606,19253.39341121741,22159.75547511535,14152.078777513956
20477.25381762094,2972.6952097078074,28344.752833280047,19617.53144834712,14905.000599978022,17081.780356667456,36781.55843371543,15811.952905024142,20889.840477268015,20194.90230644569,22831.066132144093,14303.78401850497
20782.895621986238,2995.571787247515,28504.81285703803,19948.587771111444,15104.59923005199,17450.710291680964,37753.82357543287,16226.136012651512,20824.9492894414,20429.44275577851,23382.069830711935,14822.667245426364
21810.937869331563,2949.25561140685,29311.73654646612,21118.576616925777,16002.59795419111,18076.13575306758,38418.494839984065,17034.15950775402,20772.888636557713,20474.806710993784,23701.44920913887,15483.921416476385
21584.691804363018,2918.1144304100303,27776.265552999997,20977.22511682251,15913.724300814365,17879.80182340853,37349.47013128024,17037.299913848645,19929.787071616967,20358.310007093012,23046.917977799323,15535.771094409341
21726.316210164772,2848.998530479735,27259.60134805783,20906.583165951608,16046.939546593117,17867.87154647083,37528.25346297915,16644.981072016868,19974.52310624124,19682.44604916671,22314.71036506138,15635.852720237084
21514.247367593358,2653.094158421803,26833.637214174647,20269.843538576148,15533.24689593906,16749.89636828587,35895.15021742492,15444.470519486087,20511.58125806172,18553.40827939986,21777.73835117399,14826.115156241072
20005.858618034243,2478.0409415700947,24669.819167551468,19433.23669423293,15374.0848488199,15781.466894974137,33267.68281824398,14373.7338019087,19132.301652997885,17499.782011252664,21210.557387284352,14413.698376944722
18785.689522260345,2177.7146373779365,22172.579865230495,18436.675803792332,14736.342212906471,14481.009260677292,29657.573219941143,13256.314189660585,17319.44578517125,16176.59273853864,18620.650717292792,13544.41651895677
20635.937261406532,2463.0919034649746,25291.120000326973,20383.726471320653,16397.353800498902,16366.432355404453,33877.02863330122,14885.59251820982,19813.962103949478,18477.822888219143,21026.09465854545,15109.83261819721
20594.329229660663,2476.4173580182514,24938.42094860045,20372.880958016638,16875.47832242879,16237.13777374881,34575.88163393357,14621.33096807512,20114.016646722324,18457.445310655683,21326.28147607954,14812.644509415039
