FLCSX,HAIAX,DFUSX,PRBLX,DGAGX,TISCX,VDIGX,DFELX,MRGAX,BRLIX
16174.914414131654,17503.391050708466,16724.947960543264,33042.944965197115,17043.679718598498,17604.943104807928,21540.42563260918,13225.458166590697,21389.793130516922,16052.14415563562
16256.34273237974,17365.706975074885,16804.591642392123,33105.80549541533,17217.525522161704,17717.36484905745,21832.046339224897,13299.70297818925,21242.119004780034,16337.982725912958
16145.835512948406,17408.730599828275,16986.935211864205,34187.846240031155,17785.902919269385,17773.572724707337,21974.713549017386,13433.455660711012,21117.75946635098,16533.558066638925
16465.7252746357,17856.214441165823,17375.07896141309,34953.1811382022,18082.560560814298,18200.76965955326,22246.873674229297,13762.914412368118,21584.105474541837,16879.57462829951
16314.505576747368,18157.402931956094,17649.062552190924,35583.442880119655,18349.547730100585,18650.449145364164,22267.030628577995,14007.353766287639,22128.17732470989,17135.324202885226
16685.393499196685,17865.669505433485,17492.03009990627,34684.30838345874,17926.916287836913,18313.189905565345,22050.16386737138,13825.433711433792,21832.826812318024,16984.884234458445
17239.566566053534,18622.97622999155,18191.708564290526,35965.91209953194,18539.26737756528,19066.403306490163,22884.167149789482,14389.5207330975,22687.795247640617,17586.647865689076
16962.476671291024,18338.98524505242,17847.6053947175,35289.00121300267,18175.163319424337,18605.479548721894,22772.29044160524,14176.659294004387,22236.997573130524,17451.254273869854
17347.988077684127,18932.789480913503,18370.398439685596,36687.28888879234,18538.886962751174,19010.192434365403,23392.70870483083,14527.88197445984,22703.339059485206,17691.959976863673
17582.91003633014,19509.376946326327,18865.96395618939,36968.50890825143,18867.804533828952,19381.17699884913,24063.971658297232,14942.960861688289,23231.86709780867,18128.242273091295
17016.68826743984,19397.501651457587,18693.08390219796,37525.76782091551,17910.95958130265,18864.04536543097,23484.24320994123,12984.629043903973,21459.748197030873,17646.82836208799
16656.807033457124,19203.871259320935,18238.775888674812,36435.138028950765,18057.332655617436,18706.286956367356,23382.89457893945,14439.701205964273,22499.621296220514,17399.982865692833
17941.42488800665,20415.550845147507,19293.91242408772,37908.484148550604,19093.330254860975,19721.178013155873,24537.98663707645,15242.582000230623,24126.607343190633,18428.025013082442
17632.62080613699,20310.94408277304,18911.27950944086,37333.976538839306,18140.21788729288,19502.053296950136,23851.17360814148,15023.61644562868,23941.148754392398,17921.67617612364
18083.474866506716,20302.230705494592,19161.2401275184,37233.962880000174,18962.52217281642,19490.518366930184,24222.406644614857,15157.432007311783,23949.57519610073,18397.33731864626
18213.170261571457,20677.067751083683,19405.70308190544,37781.807240922644,19065.11364515923,19686.577717808326,24423.291984781208,15364.229960508019,24354.21622787522,18581.463485263368
17577.03610501379,20511.440377324107,18951.70459185313,37159.678346558154,18463.69477323228,19271.39514896188,23651.467369349786,15023.61644562868,24084.457047304284,18121.145563704926
18034.530480871614,21182.661323181146,19433.11237308879,38188.63427086917,18747.220570723915,19571.249392932918,24711.536296749528,15368.012383905721,24354.21622787522,18550.777043335016
16801.184735812167,20093.019107205364,18263.853875418252,36494.26206560207,17461.17179438843,18417.9646459414,23218.391006647656,14405.990236510776,22921.11973324784,17338.607476820463
16064.955092156437,19683.311214365072,17714.29956287383,35674.99783440871,17137.881349372776,17875.92032043703,23079.74382940891,14065.017826725927,22010.684194509497,17047.07375342279
17279.42190431845,20964.73442115376,19303.19944533394,38241.952622021905,18576.348405732362,19271.39514896188,24828.85417916729,15270.590313436174,23502.786129357974,18642.838874135738
17398.98119644502,21095.492874121846,19373.735234413318,35785.87882410158,18540.67227583916,19340.594241419538,24924.837358042176,15294.945831053561,23662.958610276957,18658.183347607745
16442.51022076654,20528.87483771985,18785.94094344861,37004.421064808346,14256.015968382631,17898.98718400206,23922.298301154253,14028.486001357416,20889.494915421314,17937.018144579983
15602.976696627078,20003.835581287065,18113.268731175045,35872.013690338645,17531.88375201248,17811.10207424231,23964.267278753694,14295.953638904131,22024.575275232863,17640.048537183575
15531.820615347668,19763.89309766823,18101.33429641232,36348.674590241615,17436.184944123277,17884.049756764896,24030.280729568974,14295.953638904131,21837.368996753772,17577.105008503273
16709.158131189004,20883.613129131172,19199.11131201599,38336.50002973445,16934.87919852248,19184.92737181661,25284.606608444028,15286.375885048381,23288.202393769632,18788.774824392138
17220.20023971354,20848.06802098069,19396.811197004972,38027.31876444803,18704.244996179845,19367.294330766927,25507.018661780785,15392.147340772552,23372.441940753997,18898.927878344413
17517.76738173167,21327.947208839214,19745.11334881214,38902.43760042166,18868.97779337939,19646.922369351636,25650.563436701894,15653.252574563077,23859.176908248777,19197.91151833759
16806.18808160008,21363.492316989697,19685.061844106593,38658.22678940976,18844.019191739048,19659.080566144974,25849.320444799767,15692.421455221138,23943.418716151227,19323.799828206025
18042.841379400754,21967.78227306449,20526.884023267736,39848.42761779256,19452.831670399566,20425.01550113907,26518.395570256762,16313.398639952762,24898.159205712345,19858.823579512078
18332.158126903305,21772.275509168117,20551.037390962123,40572.57419152842,19302.46612377832,20583.070561215023,26562.903942789242,16313.398639952762,25010.481616248944,20000.448397804503
18450.514061426868,21656.7514996044,20502.73328981565,40399.19382978915,19147.07985490753,20583.070561215023,26262.446736765956,16287.229300373561,24907.519406590392,20031.917657128986
18240.10127027336,21212.41741989636,20186.435864892872,39329.093028642565,18935.092758126044,20121.07556368,25438.96612280841,16010.719639425737,24505.030768834236,19654.25523253935
19331.61552354837,21710.070125059985,20925.112969481248,39482.498356458775,19055.75958386386,21032.904365481838,26195.67876924533,16574.1091860844,25319.365984306514,20315.16854622167
19305.314764987706,21772.275509168117,21070.42040926642,41307.33827242025,16808.28957778287,20060.284579713312,26073.265870795774,16403.78017909533,24870.078603078193,20330.902549629995
20002.77141995441,22419.656516086226,21741.346118891783,42217.29122138535,20011.97176719442,21825.392562554596,26856.44339349973,17230.637281267584,26511.113995037736,20933.421443084415
20694.604562994216,23418.685773037232,22611.98295750598,43028.571956149426,20730.232601059924,22526.50775311654,28079.247241129273,17905.816303076786,27403.548103971483,21706.942726073277
20573.702417900047,23400.6868599458,22526.14617199811,43081.23587783296,19644.082393328954,22513.524027495954,27932.05969200709,17892.31566345061,27500.552794472143,21755.289528458354
20721.47338701552,23733.698538722514,22863.276502189845,43577.51608443716,21420.21279500745,22812.14522205714,28427.033468156995,18145.461362786835,27878.867696047597,21868.092888986972
20620.720759103522,24228.70814116095,23183.560852841212,43926.21294157357,21976.82558150265,23123.751640476352,28939.336789281264,18416.28868229269,28645.196837789525,22029.243051900667
20761.77410204691,24255.711326947378,23208.196286877414,44148.12427208299,21976.82558150265,23370.437932555193,28882.415399983434,18443.373155512356,28790.70048216339,22093.702115059878
21434.893017559527,24669.721004325096,23804.71782259853,44890.5785781067,22497.583330147514,23837.849058421445,29544.645787873305,18930.471899399534,29382.423441922212,22480.46651407781
21257.967517243855,24750.72670876495,23866.60934555411,44922.34420437534,22704.675881870276,23746.96297907734,29441.190459690653,18984.83045069461,29547.330285314296,22593.26987460643
21992.88287927172,24930.72932489724,24250.35786181713,45600.25438569575,22955.691278689068,24396.143267156935,29970.003904421123,19310.98369320851,30216.654736555563,22980.031768608696
22142.58493481995,25677.754533971096,24935.67707139692,46605.33313854327,23600.460490249232,24915.484800793227,30084.963584089568,19777.601243188736,30973.284539706467,23463.482257349777
22782.22664349699,26604.78235917724,25694.320415535916,45489.870327923476,24254.62707766281,25616.59999135517,31223.066846732032,20335.291035714592,31865.718648640213,24301.46510851352
22768.621643781444,25947.761347859097,25756.50170514504,48047.369831670425,22688.39337452987,24902.502573410075,30521.81253031842,17601.245123479195,30022.647616472324,23479.59451812391
24610.23944715466,28484.70843706516,27465.023847795586,50622.270099063244,25954.785627777663,27316.248482379116,33204.66840309176,21676.025665532394,33664.35359673632,26194.658254490052
23328.89049000436,27515.96697970995,26449.186256209567,48495.09734570468,24927.00649511214,26249.000020151292,31773.94517246217,20817.88182741934,32627.892222939183,24857.851633433038
22674.290844641913,27124.74346780857,25696.72811300267,47974.61139516488,23727.937117807876,25857.219920055548,30963.202098584097,20229.895887586765,32109.658144663485,24079.458094970654
22994.627663762727,27245.836872400363,25870.864700573577,48642.81375344628,24101.845331999495,25911.261344372946,31733.36623639157,20287.41774438325,32213.305412502243,24282.517170003637
23384.601241155804,27711.57777243078,26499.708389376836,48915.37683868205,24767.06089819704,26424.623412402063,32131.38596808516,20812.50711018209,33063.20486947494,24604.028415895726
22319.13228505088,27851.300042439907,26537.446544638024,49324.24047486054,24879.10059391792,26559.716485533507,32010.776878389956,20812.50711018209,33343.05000562969,24739.401967589605
24618.005809561768,29024.968651684332,27649.800140036317,51906.47795563837,25710.08662346636,27464.855657183496,33597.67695394304,21675.778018373872,34389.877688853354,26093.129969481393
25133.18067834579,29863.302271739085,28547.030971840475,53272.14463054198,26215.85941827042,28356.48072716055,34229.5346639916,22411.09080060457,35426.34810632284,26956.13041211766
25295.091099296584,29956.45045174517,28572.30125827218,53192.47802569763,26201.810435531646,28369.99482883349,34849.23897592611,22411.09080060457,35592.177404294205,27176.113373001088
23720.129609681047,28102.79935787245,26744.629701924943,50467.12415178745,24876.31151302836,26208.469701031965,33087.33159014733,20922.44697061744,32845.550807125146,25890.070894448407
23742.203490627802,28820.04149979512,27290.70286326333,48619.08593310645,25235.404265128032,26897.45216483698,34545.45811029398,21339.933646039466,33736.90645813164,26600.77640455602
19856.31641313384,25010.282478714063,24522.259084052876,48025.46681051443,19518.008780802535,22371.766794249077,29721.486654823817,18256.962561166914,27829.061931520406,21422.763728675738
23101.37523101819,28356.84737950428,26809.553237773558,51197.494594168194,24608.991009969315,26517.178528249904,33751.61458799906,21094.5733542492,33483.58641296754,25904.6701257593
23971.500256679876,29474.261438691672,27670.652802122564,53320.93085395986,25500.08446338818,27490.55642216106,35009.3560747553,21761.25691767512,34686.3857913055,26787.347466464726
24112.602338967517,29885.942026277295,28081.915979261135,54432.05976651803,25441.784951505586,27829.766367101583,36072.60262627253,22239.902767534386,35213.322143296085,27343.819161916945
25170.859552789625,31189.592725225775,29351.42847057472,56687.91887898676,27827.825761728876,28773.64696237229,37260.31468620116,23186.37151252824,36782.68869283212,28782.965693058926
23164.089321739084,29601.6890428173,27479.857266214945,54151.692406201386,26146.778347918724,27018.61762276314,36286.95297961419,21714.761163663043,34823.84508912765,26825.721801477004
24167.474437264354,31473.849561605195,29273.989649535135,57776.63969204342,27784.720243510677,28876.88151466411,38116.87774767298,23117.9241596055,37137.79753116788,28763.77727304495
25023.36253240221,32071.761009572772,29841.402807786188,58954.10222731404,28476.5384813125,29407.817907817796,39083.69219639745,23633.423002241983,37733.4703148238,29301.060548483198
24195.68107225213,31669.88417546272,29361.55713223738,58904.5339471031,28156.673652865455,28847.387212498536,39645.76928082591,23254.46093791718,37172.16574700055,28840.530953100842
24862.64874638625,32228.594094745986,29802.495048941586,59090.39734730681,28398.73046913621,29452.057862828722,39711.12557193008,23650.648022963083,37653.28233305042,29473.756328608953
25810.867646882107,32738.291026030518,30559.607898301387,59387.524619175005,29008.7557554219,30027.240203943074,39488.91093694275,24194.146472459703,38168.76487401486,30106.981704117065
27104.626649480168,33894.91431974107,31665.900102155916,57326.83755512754,30169.45031754279,31074.355351505605,40482.34170614752,25091.505625073038,39531.93569406342,31047.22680988008
26959.983401732283,34267.3798934244,32251.581730792026,62778.4251168401,29181.99138868921,30587.667902787463,39946.41308775482,23641.92426485554,40070.33716167056,28648.646752961115
