FLCSX,HAIAX,DFUSX,PRBLX,DGAGX,TISCX,VDIGX,DFELX,MRGAX,BRLIX
16314.509689636181,18157.401182981,17649.062552190924,35583.445295768535,18349.5390909465,18650.44485284726,22267.04371783795,14007.359766128147,22128.17732470989,17135.326528499594
16685.396024918922,17865.66393163997,17492.027465663967,34684.31073806818,17926.909730902786,18313.187161815087,22050.17551647737,13825.438691106998,21832.826812318024,16984.886550651452
17239.565870147933,18622.976362630576,18191.71119853283,35965.89824829449,18539.249232885413,19066.39895165346,22884.1791372125,14389.523941731315,22687.795247640617,17586.65147207568
16962.480947533426,18338.983478586775,17847.60407759635,35289.003608662824,18175.150995890675,18605.478259416926,22772.299679282944,14176.666310351316,22236.99531221244,17451.254114253647
17347.992451114005,18932.78380433182,18370.39580544329,36687.283232952395,18538.87635121348,19010.191084424845,23392.71548982183,14527.884255875697,22703.339059485206,17691.96358984549
17582.912788316404,19509.3769935846,18865.961321947085,36968.508702452964,18867.799417155813,19381.175593326283,24063.981419950982,14942.969067796816,23231.86709780867,18128.244660887554
17016.69591868393,19397.499783032497,18693.086536440263,37525.76765294761,17910.954915121867,18864.044037386713,23484.25544078769,12984.629910077936,21459.748197030873,17646.8294672276
16656.811232640175,19203.869409546896,18238.77457155366,36435.13507146825,18057.329803763485,18706.284153721834,23382.9013599493,14439.704429161042,22499.621296220514,17399.985207881557
17941.42941104202,20415.550805120412,19293.909789845417,37908.492152989595,19093.323148767264,19721.173560218387,24537.999295378468,15242.587391176698,24126.60960410872,18428.023662128977
17632.62693199028,20310.94790574103,18911.278192319707,37333.97092690097,18140.20934669342,19502.05037507994,23851.191396558926,15023.621773028412,23941.148754392398,17921.677298475704
18083.477744685435,20302.23067638283,19161.238810397248,37233.96269222254,18962.511361826953,19490.51844326262,24222.411061814346,15157.432536686374,23949.577457018815,18397.337218278873
18213.174853113866,20677.065759406974,19405.701764784288,37781.80709033646,19065.10843559095,19686.57626652921,24423.3018921948,15364.236354129736,24354.21622787522,18581.463396426956
17577.04221685417,20511.438401601117,18951.70327473198,37159.68086921274,18463.686080336603,19271.39226164975,23651.479668031443,15023.621773028412,24084.457047304284,18121.147951056748
18034.53670804638,21182.657356344636,19433.113690209942,38188.63957885152,18747.215510822938,19571.24795893272,24711.546321090664,15368.016843881154,24354.21622787522,18550.77570006894
16801.18729072539,20093.015245326435,18263.84860693364,36494.2591121333,17461.16169025002,18417.96338473061,23218.40312965002,14405.99054780825,22921.11973324784,17338.608562657617
16064.960822801011,19683.313171329002,17714.298245752678,35674.99210984749,17137.871397442803,17875.91914043734,23079.753191806405,14065.019973813241,22010.684194509497,17047.07607351044
17279.42457979532,20964.72854884909,19303.20076245509,38241.971510999676,18576.339659798203,19271.39226164975,24828.86695546098,15270.598614626568,23502.788390276062,18642.840041650896
17398.985582730267,21095.486989222132,19373.73128304986,35785.87853801804,18540.665429942455,19340.59134373974,24924.85558199595,15294.951237196228,23662.956349358872,18658.18326357595
16442.512685257876,20528.87478677705,18785.938309206307,37004.42629239815,14256.009256505018,17898.984502309195,23922.316118423743,14028.48813784277,20889.494915421314,17937.020520400754
15602.97894947191,20003.83365445808,18113.26609693274,35872.01341010253,17531.87926430446,17811.09940571672,23964.279704323984,14295.961657243657,22024.573014314774,17640.049641898593
15531.824530921509,19763.89312041075,18101.33429641232,36348.69063521549,17436.174851748932,17884.045579072805,24030.290477555856,14295.961657243657,21837.368996753772,17577.107361784343
16709.162343569777,20883.609191099873,19199.108677773685,38336.49448585431,16934.873108649528,19184.924497459404,25284.614160891557,15286.382256075944,23288.200132851547,18788.77725355451
17220.20458092809,20848.062159913672,19396.812514126123,38027.31591505369,18704.238073271437,19367.292927324033,25507.026304450723,15392.148905636248,23372.441940753997,18898.930314405163
17517.7734786304,21327.94322800833,19745.11466593329,38902.459249712854,18868.967026431565,19646.919425776618,25650.576546325483,15653.255182574536,23859.176908248777,19197.913973122308
16806.19567977705,21363.49218565406,19685.063161227747,38658.226698320956,18844.00843654199,19659.07762074837,25849.330930687942,15692.423107227865,23943.416455233142,19323.801038366633
18042.849289338166,21967.77823060279,20526.885340388886,39848.44661582889,19452.824395048923,20425.013939224456,26518.406327558143,16313.403374290252,24898.159205712345,19858.823570670847
18332.162748442566,21772.277264916793,20551.033439598665,40572.59052324966,19302.451386258235,20583.065979145587,26562.91471814564,16313.403374290252,25010.481616248944,20000.448397832584
18450.518712803678,21656.74941356164,20502.737241179108,40399.20200331464,19147.072723507958,20583.065979145587,26262.454685878543,16287.23789660438,24907.519406590392,20031.918911635752
18240.10754927255,21212.415376653178,20186.434547771718,39329.103844997415,18935.08384329139,20121.071050828374,25438.971033510494,16010.724285922272,24505.030768834236,19654.25771590277
19331.6187163835,21710.066107421888,20925.114286602402,39482.50375227752,19055.7524954588,21032.90121425384,26195.689395635254,16574.110126595137,25319.3682452246,20315.167313451315
19305.321312527343,21772.277264916793,21070.424360629877,41307.34922307201,16808.27601454653,20060.281574206827,26073.281856252474,16403.783004918605,24870.078603078193,20330.90382286081
20002.776462655485,22419.65628301771,21741.344801770632,42217.31038023644,20011.96422859492,21825.389292593067,26856.45158356962,17230.640347054377,26511.113995037736,20933.422754048213
20694.611460773976,23418.685443739243,22611.980323263677,43028.55586889876,20730.224724295906,22526.50287987411,28079.25863159686,17905.81956480836,27403.548103971483,21706.94659049498
20573.709285200363,23400.686532381522,22526.143537755805,43081.24694890908,19644.073144694754,22513.520654436008,27932.07643149151,17892.316986520156,27500.552794472143,21755.293395907793
20721.47861090145,23733.694326162506,22863.281770674454,43577.52175825387,21420.200826912187,22812.14180425666,28427.04770406761,18145.466628810176,27878.86543512951,21868.09425848494
20620.7259575897,24228.707733839197,23183.563487083517,43926.21863906223,21976.813351348414,23123.748175989836,28939.345824285832,18416.295961657244,28645.196837789525,22029.24693650655
20761.78101676012,24255.70899056507,23208.19365263511,44148.12183821104,21976.813351348414,23370.434431109217,28882.427116259645,18443.378507993155,28790.702743081478,22093.706003702537
21434.89674063116,24669.718628064144,23804.709919871617,44890.570763687334,22497.568971574456,23837.843988708984,29544.668590234316,18930.47545849805,29382.423441922212,22480.465416910094
21257.974557047484,24750.724324701285,23866.614614038717,44922.35811591372,22704.66519227747,23746.95942121898,29441.20510699842,18984.835960312597,29547.330285314296,22593.271289518892
21992.886743012667,24930.726923495185,24250.355227574826,45600.257481354696,22955.68235415642,24396.14111027318,29970.018766244342,19310.989297479948,30216.654736555563,22980.033207742275
22142.59051696827,25677.75206061335,24935.674437154616,46605.33630243387,23600.44561243037,24915.48106786258,30084.97308382258,19777.606982878002,30973.284539706467,23463.483726759638
22782.23406756653,26604.777870065893,25694.317781293612,45489.85712323783,24254.61942481872,25616.593156906412,31223.079512503584,20335.29887199589,31865.71638772213,24301.464125386563
22768.625703086225,25947.758848493493,25756.50170514504,48047.3730934564,22688.3789261215,24902.495845950052,30521.81950289904,17601.25216630866,30022.647616472324,23479.59849355863
24610.24565139898,28484.705693333264,27465.018579310974,50622.27896660149,25954.773408000063,27316.24438975712,33204.67916834647,21676.030021422455,33664.35359673632,26194.659894940887
23328.89300988552,27515.964329290113,26449.18889045187,48495.10063788548,24927.000408945732,26248.996087428433,31773.958061699883,20817.887869010094,32627.892222939183,24857.85319016583
22674.29488016589,27124.742781532073,25696.725478760367,47974.614652011514,23727.925946453248,25857.21604603064,30963.211954578346,20229.90175853718,32109.658144663485,24079.45960295624
22994.631780043655,27245.83424800026,25870.856797846664,48642.81705565508,24101.83398460507,25911.25446577693,31733.379109168265,20287.427501515147,32213.305412502243,24282.51869070588
23384.61049775152,27711.575103169132,26499.71102361914,48915.38559034464,24767.049237612347,26424.616456892232,32131.396297958225,20812.51315021304,33063.20486947494,24604.02995673274
22319.13623103934,27851.297359719792,26537.44391039572,49324.2492542796,24879.086997343027,26559.715502732375,32010.789863699476,20812.51315021304,33343.05000562969,24739.40351690444
24618.01201576399,29024.963929453435,27649.800140036317,51906.48147940716,25710.07075241401,27464.851542296623,33597.69328734746,21675.782374192066,34389.877688853354,26093.13160357398
25133.187014423656,29863.297468757402,28547.025703355866,53272.148247021614,26215.845192335848,28356.47647868709,34229.545844987726,22411.097304563045,35426.34810632284,26956.132100255993
25295.097476192084,29956.445639791174,28572.30125827218,53192.48163676894,26201.79621621148,28369.990578335295,34849.24770394591,22411.097304563045,35592.177404294205,27176.115074915942
23720.132228193634,28102.794724467643,26744.629701924943,50467.127577843,24876.297917766595,26208.465774381508,33087.34501216591,20922.45304255421,32845.550807125146,25890.07251582434
23742.212837375086,28820.038723762944,27290.700229021026,48619.09466465477,25235.39238404251,26897.45113143503,34545.47753253195,21339.939839135714,33736.90645813164,26600.778070440167
19856.321418913594,25010.280069649216,24522.26171829518,48025.48093271412,19517.999591525077,22371.761944190515,29721.501415834944,18256.96979429318,27829.061931520406,21422.765070284793
23101.382735545125,28356.846574547868,26809.555872015862,51197.487207905666,24608.97754056477,26517.17455534754,33751.62827948689,21094.579476139046,33483.58641296754,25904.671748049514
23971.507980565435,29474.258599643086,27670.647533637955,53320.95076660239,25500.070574447756,27490.5523034236,35009.37027645138,21761.265167788253,34686.3857913055,26787.34914403296
24112.608417757463,29885.93914757441,28081.91861350344,54432.06346174068,25441.771090013164,27829.759201068005,36072.617259279155,22239.907287068123,35213.322143296085,27343.82087433444
25170.86757903381,31189.589720951375,29351.42847057472,56687.917296402324,27827.810776864124,28773.642651397433,37260.32980100831,23186.37630673818,36782.68869283212,28782.967495603538
23164.093480741318,29601.686191494508,27479.862534699554,54151.69065144045,26146.76792098976,27018.610578258886,36286.96769957296,21714.76940028257,34823.84508912765,26825.723481448447
24167.48221055503,31473.8446034908,29273.987015292827,57776.64904526948,27784.710928662746,28876.877188222268,38116.89320994862,23117.928933951225,37137.79753116788,28763.779074387883
25023.36884079491,32071.761773244347,29841.405442028492,58954.10622952404,28476.523191027187,29407.813501829085,39083.71075522758,23633.431795679426,37733.4703148238,29301.06238347371
24195.687171986232,31669.883051384742,29361.554497995076,58904.54337689838,28156.6622796573,28847.379894001217,39645.78265894093,23254.46962137544,37172.16574700055,28840.532759250505
24862.65669493045,32228.592916851405,29802.500317426195,59090.39592781913,28398.720865206004,29452.05644668624,39711.141680919216,23650.654886655444,37653.28233305042,29473.758174414605
25810.875834472405,32738.291725499937,30559.607898301387,59387.53408175902,29008.74021456327,30027.235705150215,39488.92695578956,24194.153493881615,38168.76487401486,30106.983589578707
27104.635163227264,33894.91105488204,31665.900102155916,57326.84687781794,30169.436113458098,31074.353692304478,40482.36083234585,25091.512906918982,39531.93569406342,31047.228754224943
26959.988517679867,34267.37659268837,32251.581730792026,62778.42394772112,29181.97576626948,30587.663320029238,39946.42929218935,23641.93306076015,40070.33716167056,28648.64854709395
